ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,recording_duration,max_speed,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,latitude,longitude,total_eggs,beak,thorax,wing,body,w_morph,morph_notes,tested
99,set013-3-05-2020-B4_99.txt,T2,B-4,B,4,13,0.0,0.0,0.0,0.0,0.0,0.0,2090.11,0.0,2020-03-05,15:44:00,16:17:00,1980.0,M,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.038,N,25.2275238,-80.3283788,,5.58,2.77,7.22,10.02,L,,yes
208,set014-3-06-2020-A1_208.txt,T2,A-1,A,1,14,0.22,57.06,19.48,0.0,18.28,0.03,2051.47,0.58,2020-03-06,12:51:00,13:23:00,1920.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.041,N,24.96424,-80.5673321,,5.77,2.86,8.0,11.06,L,,yes
318,set014-3-06-2020-A1_318.txt,T2,A-1,A,1,14,0.21,677.65,5.03,0.0,664.75,0.33,2042.99,0.44,2020-03-06,12:16:00,12:48:00,1920.0,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.062,Y,25.1284578,-80.4080913,91.0,7.51,3.31,9.0,12.27,L,,yes
38,set014-3-06-2020-A1_38.txt,T2,A-1,A,1,14,0.42,24511.06,10213.64,0.0,24455.1,0.74,33072.51,0.59,2020-03-06,13:25:00,20:14:20,24560.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,C,,0.042,N,25.1755702,-80.36780089,,5.72,2.82,7.46,10.43,L,,yes
409,set014-3-06-2020-A1_409.txt,T2,A-1,A,1,14,0.34,9695.68,3167.26,0.0,8597.45,0.94,10340.47,0.57,2020-03-06,8:50:00,11:40:00,10200.0,M,Key Largo,Key Largo,JP,C. corindum,Y,BC,,0.04,N,25.1284578,-80.4080913,,5.4,2.63,7.17,9.73,L,,yes
97,set014-3-06-2020-A1_97.txt,T2,A-1,A,1,14,0.0,0.0,0.0,0.0,0.0,0.0,2015.51,0.0,2020-03-06,11:42:00,12:15:00,1980.0,F,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.13,Y,25.2275238,-80.3283788,249.0,8.45,3.95,10.0,14.16,L,,yes
403,set014-3-06-2020-A2_403.txt,T2,A-2,A,2,14,0.38,36947.45,13709.51,0.0,36947.45,0.78,47298.59,0.6,2020-03-06,9:27:00,19:44:17,37037.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.056,N,24.96424,-80.5673321,8.0,6.17,3.16,8.55,11.85,L,,yes
410,set014-3-06-2020-A2_410.txt,T2,A-2,A,2,14,0.38,770.77,28.9,0.0,703.55,0.35,2224.39,0.53,2020-03-06,8:51:00,09:25:00,2040.0,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.053,N,25.1284578,-80.4080913,,6.28,3.28,8.8,11.96,L,,yes
202,set014-3-06-2020-A3_202.txt,T2,A-3,A,3,14,0.0,0.0,0.0,0.0,0.0,0.0,2059.67,0.0,2020-03-06,9:28:00,10:00:00,1920.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.053,N,24.9735748,-80.5539224,,5.59,3.13,8.35,11.45,L,,yes
223,set014-3-06-2020-A3_223.txt,T2,A-3,A,3,14,0.41,39083.77,15755.88,0.0,39083.77,1.0,39176.55,0.56,2020-03-06,11:43:00,22:35:37,39157.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,BC,,0.044,N,25.273488500000006,-80.3040957,,5.72,3.06,7.8,10.72,L,,yes
35,set014-3-06-2020-A3_35.txt,T2,A-3,A,3,14,0.33,44.57,11.94,0.0,23.91,0.02,2231.59,0.47,2020-03-06,8:52:00,09:25:00,1980.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.05,N,25.2565615,-80.3108042,,5.99,2.99,7.55,10.8,L,,yes
438,set014-3-06-2020-A3_438.txt,T2,A-3,A,3,14,0.37,5243.27,1921.97,0.0,5243.27,0.87,6055.15,0.63,2020-03-06,10:01:00,11:40:00,5940.0,F,North Key Largo,North Key Largo,DD front,C. corindum,Y,BC,,0.07200000000000001,Y,25.273488500000006,-80.3040957,7.0,6.79,3.61,9.77,13.39,L,,yes
159,set014-3-06-2020-A4_159.txt,T2,A-4,A,4,14,0.23,24759.84,5314.79,0.0,24759.84,0.8,31112.91,0.37,2020-03-06,13:58:00,20:51:00,24780.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.036000000000000004,N,25.491362,-80.485821,,5.19,2.75,7.24,9.97,L,,yes
227,set014-3-06-2020-A4_227.txt,T2,A-4,A,4,14,0.36,6.12,3.14,0.0,5.14,0.0,1900.47,0.52,2020-03-06,13:26:00,13:56:00,1800.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.112,Y,25.19515,-80.345916,318.0,7.9,3.33,8.5,12.37,L,,yes
237,set014-3-06-2020-A4_237.txt,T2,A-4,A,4,14,0.0,0.0,0.0,0.0,0.0,0.0,2060.11,0.0,2020-03-06,9:29:00,10:00:00,1860.0,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.079,Y,25.1755702,-80.36780089,59.0,8.51,3.67,9.15,12.95,l,,yes
242,set014-3-06-2020-A4_242.txt,T2,A-4,A,4,14,0.25,4317.55,1041.09,0.0,2371.8,0.71,6096.99,0.71,2020-03-06,11:09:00,12:38:00,5340.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.046,N,25.2275238,-80.3283788,,6.15,3.04,8.24,11.48,L,,yes
306,set014-3-06-2020-A4_306.txt,T2,A-4,A,4,14,0.33,176.67,46.49,69.52,79.89,0.09,1966.71,0.6,2020-03-06,10:37:00,11:09:00,1920.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.052000000000000005,N,24.96424,-80.5673321,,6.25,3.16,8.57,11.73,L,,yes
384,set014-3-06-2020-A4_384.txt,T2,A-4,A,4,14,0.27,31.07,10.68,0.0,31.07,0.02,2025.71,0.39,2020-03-06,12:52:00,13:23:00,1860.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.033,N,24.96424,-80.5673321,,5.7,2.91,7.79,10.77,L,,yes
411,set014-3-06-2020-A4_411.txt,T2,A-4,A,4,14,0.0,0.0,0.0,0.0,0.0,0.0,2120.11,0.0,2020-03-06,10:02:00,10:35:00,1980.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.048,N,25.1820931,-80.36319379999998,,6.08,2.98,7.63,10.7,L,,yes
413,set014-3-06-2020-A4_413.txt,T2,A-4,A,4,14,0.67,4.57,2.51,0.0,4.57,0.0,2239.91,0.92,2020-03-06,8:53:00,09:25:00,1920.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.056,N,25.1820931,-80.36319379999998,,5.99,3.26,8.25,11.39,L,,yes
439,set014-3-06-2020-B1_439.txt,T2,B-1,B,1,14,0.22,41331.32,8756.62,0.0,30509.61,0.87,47503.99,0.43,2020-03-06,8:53:00,20:24:10,41470.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,BUG: flying in place throughout the reording; flying in place next day too,0.04,N,25.273488500000006,-80.3040957,,5.68,2.78,7.72,10.29,L,,yes
56,set014-3-06-2020-B2_56.txt,T2,B-2,B,2,14,0.31,26340.97,8058.58,79.56,26230.26,0.97,27044.99,0.65,2020-03-06,8:54:00,16:21:00,26820.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.049,N,27.298631,-81.36615,,5.85,2.98,8.35,11.53,L,,yes
151,set014-3-06-2020-B3_151.txt,T2,B-3,B,3,14,0.24,21981.99,5057.19,112.76,18885.71,0.54,41077.59,0.74,2020-03-06,10:38:00,10:50:00,720.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,C,,0.081,Y,25.491362,-80.485821,44.0,7.09,3.13,8.73,12.08,L,,yes
161,set014-3-06-2020-B3_161.txt,T2,B-3,B,3,14,0.0,0.0,0.0,0.0,0.0,0.0,2056.55,0.0,2020-03-06,9:30:00,10:00:00,1800.0,F,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.08800000000000001,Y,27.298631,-81.36615,18.0,6.55,3.27,9.44,12.93,L,,yes
224,set014-3-06-2020-B3_224.txt,T2,B-3,B,3,14,0.0,0.0,0.0,0.0,0.0,0.0,2118.43,0.0,2020-03-06,10:03:00,10:35:00,1920.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.059,N,25.273488500000006,-80.3040957,,6.85,3.08,8.92,11.99,L,,yes
304,set014-3-06-2020-B3_304.txt,T2,B-3,B,3,14,0.0,0.0,0.0,0.0,0.0,0.0,2251.39,0.0,2020-03-06,8:54:00,09:25:00,1860.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.042,N,24.9735748,-80.5539224,,5.53,2.95,8.12,10.9,L,,yes
216,set014-3-06-2020-B4_216.txt,T2,B-4,B,4,14,0.0,0.0,0.0,0.0,0.0,0.0,1860.71,0.0,2020-03-06,14:30:00,15:01:00,1860.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.046,N,25.1284578,-80.4080913,,6.54,2.99,8.03,11.33,L,,yes
240,set014-3-06-2020-B4_240.txt,T2,B-4,B,4,14,0.33,17139.84,5272.07,60.68,3296.28,0.84,20440.03,0.53,2020-03-06,8:55:00,14:30:00,20100.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,C,,0.056,N,25.1755702,-80.36780089,,6.16,3.2,8.37,11.71,L,,yes
385,set014-3-06-2020-B4_385.txt,T2,B-4,B,4,14,0.22,24497.02,5205.47,132.84,16473.3,0.97,25203.23,0.35,2020-03-06,15:01:00,22:01:59,25259.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,BC,,0.065,Y,24.96424,-80.5673321,42.0,7.77,3.3,9.02,12.44,L,,yes
110,set015-3-09-2020-A1_110.txt,T2,A-1,A,1,15,0.38,20.77,7.54,0.0,20.77,0.01,2107.31,0.54,2020-03-09,14:07:00,14:41:00,2040.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.031,N,24.96424,-80.5673321,,5.61,2.7,7.2,9.96,L,,yes
135,set015-3-09-2020-A1_135.txt,T2,A-1,A,1,15,0.0,0.0,0.0,0.0,0.0,0.0,2156.47,0.0,2020-03-09,15:18:00,15:52:00,2040.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.103,Y,25.273488500000006,-80.3040957,225.0,8.64,3.27,8.9,12.61,L,,yes
211,set015-3-09-2020-A1_211.txt,T2,A-1,A,1,15,0.0,0.0,0.0,0.0,0.0,0.0,2346.99,0.0,2020-03-09,10:32:00,11:09:00,2220.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.073,Y,25.1000151,-80.437522,156.0,7.7,3.36,9.15,12.65,L,,yes
212,set015-3-09-2020-A1_212.txt,T2,A-1,A,1,15,0.0,0.0,0.0,0.0,0.0,0.0,1971.19,0.0,2020-03-09,16:29:00,17:02:00,1980.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.037000000000000005,N,25.1000151,-80.437522,,6.11,3.01,8.43,11.32,L,,yes
248,set015-3-09-2020-A1_248.txt,T2,A-1,A,1,15,0.0,0.0,0.0,0.0,0.0,0.0,2098.11,0.0,2020-03-09,14:43:00,15:16:00,1980.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.048,N,25.1820931,-80.36319379999998,,6.35,3.17,8.53,11.52,L,,yes
253,set015-3-09-2020-A1_253.txt,T2,A-1,A,1,15,0.46,116.77,38.33,0.0,57.68,0.05,2305.91,0.75,2020-03-09,8:38:00,09:14:00,2160.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.084,Y,25.491362,-80.485821,34.0,7.68,3.76,10.4,14.34,L,,yes
293,set015-3-09-2020-A1_293.txt,T2,A-1,A,1,15,0.0,0.0,0.0,0.0,0.0,0.0,2095.23,0.0,2020-03-09,15:54:00,16:28:00,2040.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.04,N,29.66200224,-82.347313,,6.05,3.11,7.79,10.78,L,wings torn at the end,yes
31,set015-3-09-2020-A1_31.txt,T2,A-1,A,1,15,0.17,20.28,5.65,0.0,11.68,0.01,2132.03,0.27,2020-03-09,12:59:00,13:32:00,1980.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.075,Y,25.2565615,-80.3108042,114.0,8.12,3.25,8.28,11.71,L,,yes
311,set015-3-09-2020-A1_311.txt,T2,A-1,A,1,15,0.31,59.38,25.76,0.0,35.29,0.03,2052.07,0.57,2020-03-09,12:23:00,12:58:00,2100.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.035,N,25.1000151,-80.437522,,6.22,3.03,8.05,11.38,L,wings torn at the end,yes
335,set015-3-09-2020-A1_335.txt,T2,A-1,A,1,15,0.0,0.0,0.0,0.0,0.0,0.0,2138.35,0.0,2020-03-09,11:48:00,12:23:00,2100.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,BUG: paint on antennae - will never fly,0.038,N,25.19515,-80.345916,,5.54,3.01,7.68,10.57,L,,yes
347,set015-3-09-2020-A1_347.txt,T2,A-1,A,1,15,0.0,0.0,0.63,0.0,0.0,0.0,2282.67,0.0,2020-03-09,9:17:00,09:53:00,2160.0,M,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.056,N,25.2275238,-80.3283788,,6.08,3.16,8.42,11.66,L,wings torn at the end,yes
395,set015-3-09-2020-A1_395.txt,T2,A-1,A,1,15,0.0,0.0,0.63,0.0,0.0,0.0,2267.03,0.0,2020-03-09,9:53:00,10:30:00,2220.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.045,N,25.1000151,-80.437522,,5.98,3.18,8.23,11.41,L,wings torn at the end,yes
397,set015-3-09-2020-A1_397.txt,T2,A-1,A,1,15,0.27,0.0,2.51,0.0,0.0,0.0,2048.35,0.0,2020-03-09,13:34:00,14:07:00,1980.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.041,N,25.1000151,-80.437522,,5.56,3.35,8.8,12.08,L,,yes
434,set015-3-09-2020-A1_434.txt,T2,A-1,A,1,15,0.12,0.0,2.51,0.0,0.0,0.0,2191.15,0.14,2020-03-09,11:11:00,11:46:00,2100.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.032,N,25.273488500000006,-80.3040957,,6.3,2.99,7.93,11.11,L,,yes
120,set015-3-09-2020-A2_120.txt,T2,A-2,A,2,15,0.16,0.0,1.88,0.0,0.0,0.0,2186.43,0.1,2020-03-09,11:49:00,12:23:00,2040.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.032,N,25.1284578,-80.4080913,,6.27,2.96,8.02,11.09,L,wings torn at the end,yes
124,set015-3-09-2020-A2_124.txt,T2,A-2,A,2,15,0.33,8874.83,2631.95,0.0,5445.8,0.45,19706.67,0.5,2020-03-09,14:44:00,17:18:30,9270.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,BC,,0.042,N,25.1820931,-80.36319379999998,,6.44,3.09,8.24,11.42,L,,yes
139,set015-3-09-2020-A2_139.txt,T2,A-2,A,2,15,0.29,587.63,6.28,0.0,580.55,0.25,2347.39,0.32,2020-03-09,10:33:00,11:09:00,2160.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.035,N,25.1755702,-80.36780089,,5.75,2.92,7.78,10.93,L,,yes
214,set015-3-09-2020-A2_214.txt,T2,A-2,A,2,15,0.39,3909.15,1497.24,0.0,3909.15,0.93,4190.39,0.52,2020-03-09,12:24:00,13:32:00,4080.0,F,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,,0.067,Y,25.1000151,-80.437522,36.0,7.98,3.57,8.95,12.72,L,,yes
221,set015-3-09-2020-A2_221.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,1996.23,0.0,2020-03-09,13:35:00,14:07:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.08800000000000001,Y,25.273488500000006,-80.3040957,138.0,7.4,3.34,8.49,12.06,LS,,yes
269,set015-3-09-2020-A2_269.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,2282.43,0.0,2020-03-09,9:18:00,09:53:00,2100.0,F,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.08,Y,27.298631,-81.36615,103.0,6.98,3.71,9.85,13.5,L,,yes
313,set015-3-09-2020-A2_313.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,2190.47,0.0,2020-03-09,11:12:00,11:46:00,2040.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.032,N,25.1000151,-80.437522,,5.63,3.02,8.2,11.33,L,,yes
428,set015-3-09-2020-A2_428.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,2266.67,0.0,2020-03-09,9:54:00,10:30:00,2160.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.06,Y,25.19515,-80.345916,148.0,6.35,3.03,7.38,10.93,L,,yes
432,set015-3-09-2020-A2_432.txt,T2,A-2,A,2,15,0.24,1943.99,432.27,0.0,1943.99,0.9,2148.15,0.4,2020-03-09,14:08:00,14:43:00,2100.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.038,N,25.273488500000006,-80.3040957,,6.59,2.96,7.87,11.05,L,,yes
5,set015-3-09-2020-A2_5.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,2313.07,0.0,2020-03-09,8:39:00,09:14:00,2100.0,F,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.1,Y,24.9735748,-80.5539224,209.0,7.47,3.32,8.33,11.89,L,,yes
261,set015-3-09-2020-A3_261.txt,T2,A-3,A,3,15,0.52,1487.37,749.56,0.0,1487.37,0.61,2446.99,0.6,2020-03-09,9:55:00,10:35:00,2400.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.042,N,27.298631,-81.36615,,5.41,3.01,8.68,11.48,L,,yes
344,set015-3-09-2020-A3_344.txt,T2,A-3,A,3,15,0.0,0.0,0.0,0.0,0.0,0.0,2168.47,0.0,2020-03-09,10:35:00,11:09:00,2040.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,BUG: times where fly in place ,0.033,N,25.1755702,-80.36780089,,5.85,2.76,6.05,9.38,LS,,yes
390,set015-3-09-2020-A3_390.txt,T2,A-3,A,3,15,0.0,0.0,0.63,0.0,0.0,0.0,2320.59,0.0,2020-03-09,8:39:00,09:14:00,2100.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.065,Y,24.96424,-80.5673321,133.0,7.26,2.99,6.67,10.01,LS,,yes
406,set015-3-09-2020-A3_406.txt,T2,A-3,A,3,15,0.29,31277.03,8581.95,63.61,22378.66,0.97,32410.59,0.59,2020-03-09,11:13:00,20:12:35,32375.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,BC,,0.035,N,25.1000151,-80.437522,,5.98,3.12,8.4,11.48,L,,yes
431,set015-3-09-2020-A3_431.txt,T2,A-3,A,3,15,0.0,0.0,0.0,0.0,0.0,0.0,2281.31,0.0,2020-03-09,9:19:00,09:53:00,2040.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.039,N,25.273488500000006,-80.3040957,,6.13,3.22,8.68,11.83,L,,yes
104,set015-3-09-2020-A4_104.txt,T2,A-4,A,4,15,0.0,0.0,0.0,0.0,0.0,0.0,1960.79,0.0,2020-03-09,16:30:00,17:02:00,1920.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.056,N,24.9735748,-80.5539224,,6.83,3.36,8.61,12.01,L,wings torn at the end,yes
146,set015-3-09-2020-A4_146.txt,T2,A-4,A,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2185.47,0.0,2020-03-09,11:14:00,11:46:00,1920.0,M,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,N,,,0.027000000000000003,N,25.286747,-80.290592,,5.42,2.7,7.2,10.15,L,wings torn at the end,yes
184,set015-3-09-2020-A4_184.txt,T2,A-4,A,4,15,0.15,7.36,5.65,0.0,7.36,0.0,1980.67,0.15,2020-03-09,12:25:00,12:58:00,1980.0,M,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.029,N,28.7963435,-81.8778849,,5.35,2.92,7.45,10.24,L,,yes
213,set015-3-09-2020-A4_213.txt,T2,A-4,A,4,15,0.23,9.73,5.03,0.0,7.67,0.0,2200.75,0.42,2020-03-09,13:00:00,13:32:00,1920.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.044,N,25.1000151,-80.437522,,5.99,3.16,8.02,11.12,L,wings torn at the end,yes
222,set015-3-09-2020-A4_222.txt,T2,A-4,A,4,15,0.0,0.0,0.63,0.0,0.0,0.0,1944.51,0.0,2020-03-09,13:35:00,14:07:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.128,Y,25.273488500000006,-80.3040957,330.0,7.61,3.82,9.8,13.86,L,,yes
228,set015-3-09-2020-A4_228.txt,T2,A-4,A,4,15,0.22,3492.51,730.71,0.0,3492.51,0.77,4540.59,0.53,2020-03-09,9:20:00,10:31:00,4260.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,BC,,0.041,N,25.19515,-80.345916,,6.39,3.18,8.41,11.86,L,,yes
231,set015-3-09-2020-A4_231.txt,T2,A-4,A,4,15,0.2,1243.99,8.17,0.0,643.98,0.53,2328.67,0.36,2020-03-09,8:40:00,09:14:00,2040.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.039,N,25.2565615,-80.3108042,,5.94,2.89,7.83,11.0,L,,yes
259,set015-3-09-2020-A4_259.txt,T2,A-4,A,4,15,0.23,8.06,3.77,0.0,8.06,0.0,2096.55,0.23,2020-03-09,15:55:00,16:28:00,1980.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.029,N,25.491362,-80.485821,,5.19,2.68,7.12,9.99,L,,yes
330,set015-3-09-2020-A4_330.txt,T2,A-4,A,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2149.39,0.0,2020-03-09,14:09:00,14:41:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.094,Y,25.273488500000006,-80.3040957,323.0,8.54,3.5,9.35,13.05,L,,yes
339,set015-3-09-2020-A4_339.txt,T2,A-4,A,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2048.31,0.0,2020-03-09,14:45:00,15:16:00,1860.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.092,Y,25.2565615,-80.3108042,49.0,7.84,3.49,9.01,12.59,L,,yes
354,set015-3-09-2020-A4_354.txt,T2,A-4,A,4,15,0.55,0.0,2.51,0.0,0.0,0.0,2243.27,0.48,2020-03-09,11:50:00,12:23:00,1980.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.031,N,25.1820931,-80.36319379999998,,5.47,2.72,6.73,9.77,L,wings torn at the end,yes
388,set015-3-09-2020-A4_388.txt,T2,A-4,A,4,15,0.24,667.17,155.82,0.0,667.17,0.31,2157.95,0.44,2020-03-09,15:19:00,15:52:00,1980.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.049,N,24.96424,-80.5673321,,6.23,3.11,8.31,11.45,L,,yes
418,set015-3-09-2020-A4_418.txt,T2,A-4,A,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2355.95,0.0,2020-03-09,10:34:00,11:09:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.043,N,25.1820931,-80.36319379999998,,6.56,2.91,8.02,11.22,L,,yes
130,set015-3-09-2020-B1_130.txt,T2,B-1,B,1,15,0.0,0.0,0.0,0.0,0.0,0.0,2395.39,0.0,2020-03-09,8:41:00,09:14:00,1980.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.054000000000000006,Y,25.2565615,-80.3108042,7.0,9.02,3.71,9.47,13.43,L,,yes
25,set015-3-09-2020-B1_25.txt,T2,B-1,B,1,15,0.32,4308.39,1343.93,0.0,4308.39,0.94,4578.19,0.58,2020-03-09,9:21:00,10:36:00,4500.0,F,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.059,N,25.273488500000006,-80.3040957,,8.03,3.42,9.08,12.77,L,,yes
7,set015-3-09-2020-B1_7.txt,T2,B-1,B,1,15,0.27,40806.91,10887.18,0.0,22027.51,0.99,41175.39,0.55,2020-03-09,10:37:00,22:03:40,41200.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.105,Y,24.96424,-80.5673321,8.0,8.19,3.64,9.3,13.02,L,,yes
188,set015-3-09-2020-B2_188.txt,T2,B-2,B,2,15,0.0,0.0,0.0,0.0,0.0,0.0,1948.19,0.0,2020-03-09,16:31:00,17:02:00,1860.0,F,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.052000000000000005,Y,28.7963435,-81.8778849,148.0,6.17,2.97,8.04,11.35,L,,yes
249,set015-3-09-2020-B2_249.txt,T2,B-2,B,2,15,0.26,1267.8,324.83,0.0,1267.8,0.6,2098.91,0.46,2020-03-09,15:56:00,16:28:00,1920.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.039,N,25.1820931,-80.36319379999998,,5.95,3.11,8.26,11.56,L,,yes
268,set015-3-09-2020-B2_268.txt,T2,B-2,B,2,15,0.21,25368.72,5025.14,92.22,23793.74,0.98,26001.87,0.57,2020-03-09,8:41:00,15:51:00,25800.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.036000000000000004,N,27.298631,-81.36615,,5.58,2.84,7.8,10.96,L,,yes
147,set015-3-09-2020-B3_147.txt,T2,B-3,B,3,15,0.28,38561.18,10650.94,0.0,38236.64,0.94,41167.07,0.85,2020-03-09,10:38:00,21:27:59,38999.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,C,,0.052000000000000005,Y,25.286747,-80.290592,56.0,8.04,3.32,8.36,11.72,L,,yes
17,set015-3-09-2020-B3_17.txt,T2,B-3,B,3,15,0.21,606.21,7.54,0.0,592.72,0.25,2402.83,0.31,2020-03-09,8:42:00,09:14:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.041,N,25.1284578,-80.4080913,,6.18,3.03,8.04,10.94,L,,yes
319,set015-3-09-2020-B3_319.txt,T2,B-3,B,3,15,0.22,1147.79,248.81,0.0,1147.79,0.49,2356.87,0.4,2020-03-09,9:58:00,10:30:00,1920.0,F,Key Largo,Key Largo,JP,C. corindum,Y,CB,,0.065,Y,25.1284578,-80.4080913,70.0,7.84,3.37,8.61,12.22,L,,yes
49,set015-3-09-2020-B3_49.txt,T2,B-3,B,3,15,0.0,0.0,0.0,0.0,0.0,0.0,2222.19,0.0,2020-03-09,9:22:00,09:53:00,1860.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.051,N,25.491362,-80.485821,,6.01,3.3,8.34,11.64,L,wings torn at the end,yes
101,set015-3-09-2020-B4_101.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2164.39,0.0,2020-03-09,15:20:00,15:52:00,1920.0,F,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.064,Y,24.9735748,-80.5539224,130.0,7.01,3.68,9.23,13.04,L,wings torn at the end,yes
